cfg,seed,instance,iteration,best_su,best_csr,best_placed
DGWO,1,350,216,71.6123,48.3871,93
DGWO,1,350,217,71.6123,55.9140,93
DGWO,1,350,218,71.6123,56.9892,93
DGWO,1,350,219,73.8063,47.4227,97
DGWO,1,350,220,71.6986,54.8387,93
DGWO,1,350,221,72.6231,49.4737,95
DGWO,1,350,222,73.2147,50.0000,96
DGWO,1,350,223,73.2147,48.9583,96
DGWO,1,350,224,73.2147,52.0833,96
DGWO,1,350,225,73.8063,47.4227,97
DGWO,1,350,226,72.6231,53.6842,95
DGWO,1,350,227,73.8063,47.4227,97
DGWO,1,350,228,73.2147,50.0000,96
DGWO,1,350,229,71.6986,51.6129,93
DGWO,1,350,230,72.2902,52.1277,94
DGWO,1,350,231,75.5209,45.9184,98
DGWO,1,350,232,72.7654,52.1277,94
DGWO,1,350,233,73.2147,48.9583,96
DGWO,1,350,234,74.3678,48.4536,97
DGWO,1,350,235,74.3678,52.5773,97
DGWO,1,350,236,74.3678,53.6082,97
DGWO,1,350,237,74.3678,48.4536,97
DGWO,1,350,238,73.7762,57.2917,96
DGWO,1,350,239,72.7093,53.6842,95
DGWO,1,350,240,73.1284,53.1250,96
DGWO,1,350,241,73.1284,51.0417,96
DGWO,1,350,242,72.1177,60.6383,94
DGWO,1,350,243,73.1284,47.9167,96
DGWO,1,350,244,74.3678,54.6392,97
DGWO,1,350,245,74.8732,46.9388,98
DGWO,1,350,246,72.7093,54.7368,95
DGWO,1,350,247,74.3678,45.3608,97
DGWO,1,350,248,74.3678,49.4845,97
DGWO,1,350,249,74.3678,46.3918,97
DGWO,1,350,250,74.3678,47.4227,97
DGWO,1,350,251,73.1284,47.9167,96
DGWO,1,350,252,73.2147,50.0000,96
DGWO,1,350,253,73.2147,51.0417,96
DGWO,1,350,254,74.3678,45.3608,97
DGWO,1,350,255,73.7762,52.0833,96
DGWO,1,350,256,73.2708,52.6316,95
DGWO,1,350,257,72.7654,55.3191,94
DGWO,1,350,258,73.1845,50.5263,95
DGWO,1,350,259,73.2708,50.5263,95
DGWO,1,350,260,73.7762,53.1250,96
DGWO,1,350,261,74.3678,48.4536,97
DGWO,1,350,262,73.6899,50.0000,96
DGWO,1,350,263,73.7762,47.9167,96
DGWO,1,350,264,74.2815,48.4536,97
DGWO,1,350,265,73.6899,52.0833,96
DGWO,1,350,266,73.6899,51.0417,96
DGWO,1,350,267,74.3678,47.4227,97
DGWO,1,350,268,73.7762,51.0417,96
DGWO,1,350,269,73.2708,51.5789,95
DGWO,1,350,270,74.3678,49.4845,97
DGWO,1,350,271,73.8624,51.0417,96
DGWO,1,350,272,72.6231,48.4211,95
DGWO,1,350,273,74.3678,45.3608,97
DGWO,1,350,274,72.2039,52.1277,94
DGWO,1,350,275,74.3678,48.4536,97
DGWO,1,350,276,74.3678,53.6082,97
DGWO,1,350,277,73.7762,53.1250,96
DGWO,1,350,278,72.6231,52.6316,95
DGWO,1,350,279,73.7762,50.0000,96
DGWO,1,350,280,73.7762,50.0000,96
DGWO,1,350,281,73.7762,47.9167,96
DGWO,1,350,282,73.7762,45.8333,96
DGWO,1,350,283,73.7762,48.9583,96
DGWO,1,350,284,74.3678,53.6082,97
DGWO,1,350,285,73.7762,51.0417,96
DGWO,1,350,286,74.3678,47.4227,97
DGWO,1,350,287,74.3678,53.6082,97
DGWO,1,350,288,73.7762,46.8750,96
DGWO,1,350,289,73.8624,48.9583,96
DGWO,1,350,290,74.3678,53.6082,97
DGWO,1,350,291,74.3678,53.6082,97
DGWO,1,350,292,73.8624,54.1667,96
DGWO,1,350,293,74.3678,49.4845,97
DGWO,1,350,294,72.1738,52.6882,93
DGWO,1,350,295,73.7762,46.8750,96
DGWO,1,350,296,73.8624,51.0417,96
DGWO,1,350,297,73.7762,51.0417,96
DGWO,1,350,298,73.1845,51.5789,95
DGWO,1,350,299,73.7762,48.9583,96
DGWO,1,350,300,73.7762,53.1250,96
DGWO,1,350,301,73.7762,52.0833,96
DGWO,1,350,302,73.7762,51.0417,96
DGWO,1,350,303,73.2147,53.1250,96
DGWO,1,350,304,74.3678,53.6082,97
DGWO,1,350,305,72.6231,54.7368,95
DGWO,1,350,306,73.7762,55.2083,96
DGWO,1,350,307,72.6231,50.5263,95
DGWO,1,350,308,72.6231,49.4737,95
DGWO,1,350,309,72.1738,56.9892,93
DGWO,1,350,310,73.7762,52.0833,96
DGWO,1,350,311,72.7654,53.1915,94
DGWO,1,350,312,72.7654,51.0638,94
DGWO,1,350,313,72.7654,53.1915,94
DGWO,1,350,314,72.7654,52.1277,94
DGWO,1,350,315,72.2039,55.3191,94
DGWO,1,350,316,72.7654,54.2553,94
DGWO,1,350,317,73.7762,48.9583,96
DGWO,1,350,318,72.2601,52.6882,93
DGWO,1,350,319,72.2039,55.3191,94
DGWO,1,350,320,72.7654,55.3191,94
