cfg,seed,instance,iteration,best_su,best_csr,best_placed
SEQ,5,350,208,75.1098,46.2366,93
SEQ,5,350,209,75.1098,47.3118,93
SEQ,5,350,210,75.1098,48.3871,93
SEQ,5,350,211,75.1098,48.3871,93
SEQ,5,350,212,75.1098,48.3871,93
SEQ,5,350,213,75.1098,48.3871,93
SEQ,5,350,214,75.1098,48.3871,93
SEQ,5,350,215,75.1098,49.4624,93
SEQ,5,350,216,75.1098,48.3871,93
SEQ,5,350,217,75.1098,47.3118,93
SEQ,5,350,218,75.1098,48.3871,93
SEQ,5,350,219,75.1098,48.3871,93
SEQ,5,350,220,75.1098,48.3871,93
SEQ,5,350,221,75.1098,48.3871,93
SEQ,5,350,222,75.1098,48.3871,93
SEQ,5,350,223,75.1098,48.3871,93
SEQ,5,350,224,75.1098,48.3871,93
SEQ,5,350,225,75.1098,47.3118,93
SEQ,5,350,226,75.1098,48.3871,93
SEQ,5,350,227,75.1098,48.3871,93
SEQ,5,350,228,75.1098,47.3118,93
SEQ,5,350,229,75.1098,48.3871,93
SEQ,5,350,230,75.1098,48.3871,93
SEQ,5,350,231,75.1098,48.3871,93
SEQ,5,350,232,75.1098,48.3871,93
SEQ,5,350,233,75.1098,48.3871,93
SEQ,5,350,234,75.1098,48.3871,93
SEQ,5,350,235,75.1098,48.3871,93
SEQ,5,350,236,75.1098,48.3871,93
SEQ,5,350,237,75.1098,48.3871,93
SEQ,5,350,238,75.1098,48.3871,93
SEQ,5,350,239,75.1098,48.3871,93
SEQ,5,350,240,75.1098,48.3871,93
SEQ,5,350,241,75.1098,48.3871,93
SEQ,5,350,242,75.1098,48.3871,93
SEQ,5,350,243,75.1098,48.3871,93
SEQ,5,350,244,75.1098,48.3871,93
SEQ,5,350,245,75.1098,48.3871,93
SEQ,5,350,246,75.1098,48.3871,93
SEQ,5,350,247,75.1098,48.3871,93
SEQ,5,350,248,75.1098,48.3871,93
SEQ,5,350,249,75.1098,48.3871,93
SEQ,5,350,250,75.1098,48.3871,93
SEQ,5,350,1,62.9828,54.4304,79
SEQ,5,350,2,67.2926,55.4217,83
SEQ,5,350,3,67.2926,55.4217,83
SEQ,5,350,4,60.5724,56.0000,75
SEQ,5,350,5,60.5724,56.0000,75
SEQ,5,350,6,60.5724,56.0000,75
SEQ,5,350,7,60.5724,56.0000,75
SEQ,5,350,8,60.5724,56.0000,75
SEQ,5,350,9,60.5724,56.0000,75
SEQ,5,350,10,64.0619,56.9620,79
SEQ,5,350,11,64.0619,56.9620,79
SEQ,5,350,12,64.0619,56.9620,79
SEQ,5,350,13,64.0619,56.9620,79
SEQ,5,350,14,64.0619,56.9620,79
SEQ,5,350,15,54.4698,59.0909,66
SEQ,5,350,16,54.4698,59.0909,66
SEQ,5,350,17,54.4698,59.0909,66
SEQ,5,350,18,54.4698,59.0909,66
SEQ,5,350,19,54.4698,59.0909,66
SEQ,5,350,20,54.4698,59.0909,66
SEQ,5,350,21,54.4698,59.0909,66
SEQ,5,350,22,54.4698,59.0909,66
SEQ,5,350,23,54.4698,59.0909,66
SEQ,5,350,24,54.4698,59.0909,66
SEQ,5,350,25,54.4698,59.0909,66
SEQ,5,350,26,54.4698,59.0909,66
SEQ,5,350,27,54.4698,59.0909,66
SEQ,5,350,28,54.4698,59.0909,66
SEQ,5,350,29,54.4698,59.0909,66
SEQ,5,350,30,54.4698,59.0909,66
SEQ,5,350,31,54.4698,59.0909,66
SEQ,5,350,32,54.4698,59.0909,66
SEQ,5,350,33,54.4698,59.0909,66
SEQ,5,350,34,57.6444,61.9718,71
SEQ,5,350,35,57.6444,61.9718,71
SEQ,5,350,36,57.6444,61.9718,71
SEQ,5,350,37,57.6444,61.9718,71
SEQ,5,350,38,57.6444,61.9718,71
SEQ,5,350,39,57.6444,61.9718,71
SEQ,5,350,40,57.6444,61.9718,71
SEQ,5,350,41,57.6444,61.9718,71
SEQ,5,350,42,57.6444,61.9718,71
SEQ,5,350,43,57.6444,61.9718,71
SEQ,5,350,44,57.6444,61.9718,71
SEQ,5,350,45,57.6444,61.9718,71
SEQ,5,350,46,57.6444,61.9718,71
SEQ,5,350,47,57.6444,61.9718,71
SEQ,5,350,48,57.6444,61.9718,71
SEQ,5,350,49,57.6444,61.9718,71
SEQ,5,350,50,57.6444,61.9718,71
SEQ,5,350,51,57.6444,61.9718,71
SEQ,5,350,52,57.6444,61.9718,71
SEQ,5,350,53,57.6444,61.9718,71
SEQ,5,350,54,57.6444,61.9718,71
SEQ,5,350,55,57.6444,61.9718,71
SEQ,5,350,56,57.6444,61.9718,71
SEQ,5,350,57,57.6444,61.9718,71
SEQ,5,350,58,57.6444,61.9718,71
SEQ,5,350,59,57.6444,61.9718,71
SEQ,5,350,60,57.6444,61.9718,71
SEQ,5,350,61,57.6444,61.9718,71
SEQ,5,350,62,57.6444,61.9718,71
SEQ,5,350,63,57.6444,61.9718,71
SEQ,5,350,64,57.6444,61.9718,71
SEQ,5,350,65,57.6444,61.9718,71
SEQ,5,350,66,57.6444,61.9718,71
SEQ,5,350,67,57.6444,61.9718,71
SEQ,5,350,68,57.6444,61.9718,71
SEQ,5,350,69,57.6444,61.9718,71
SEQ,5,350,70,57.6444,61.9718,71
SEQ,5,350,71,57.6444,61.9718,71
SEQ,5,350,72,57.6444,61.9718,71
SEQ,5,350,73,57.6444,61.9718,71
SEQ,5,350,74,57.6444,61.9718,71
SEQ,5,350,75,57.6444,61.9718,71
SEQ,5,350,76,57.6444,61.9718,71
SEQ,5,350,77,57.6444,61.9718,71
SEQ,5,350,78,57.6444,61.9718,71
SEQ,5,350,79,57.6444,61.9718,71
SEQ,5,350,80,57.6444,61.9718,71
SEQ,5,350,81,57.6444,61.9718,71
SEQ,5,350,82,57.6444,61.9718,71
SEQ,5,350,83,57.6444,61.9718,71
SEQ,5,350,84,57.6444,61.9718,71
SEQ,5,350,85,57.6444,61.9718,71
SEQ,5,350,86,57.6444,61.9718,71
SEQ,5,350,87,57.6444,61.9718,71
SEQ,5,350,88,53.3167,63.0769,65
SEQ,5,350,89,53.3167,63.0769,65
SEQ,5,350,90,53.3167,63.0769,65
SEQ,5,350,91,53.3167,63.0769,65
SEQ,5,350,92,53.3167,63.0769,65
SEQ,5,350,93,53.3167,63.0769,65
SEQ,5,350,94,53.3167,63.0769,65
SEQ,5,350,95,53.3167,63.0769,65
SEQ,5,350,96,53.3167,63.0769,65
SEQ,5,350,97,53.3167,63.0769,65
SEQ,5,350,98,53.3167,63.0769,65
SEQ,5,350,99,53.3167,63.0769,65
SEQ,5,350,100,53.3167,63.0769,65
SEQ,5,350,101,53.3167,63.0769,65
SEQ,5,350,102,53.3167,63.0769,65
SEQ,5,350,103,53.3167,63.0769,65
SEQ,5,350,104,57.8730,64.2857,70
SEQ,5,350,105,57.8730,64.2857,70
SEQ,5,350,106,57.8730,64.2857,70
SEQ,5,350,107,57.8730,64.2857,70
SEQ,5,350,108,57.8730,64.2857,70
SEQ,5,350,109,57.8730,64.2857,70
SEQ,5,350,110,57.8730,64.2857,70
SEQ,5,350,111,57.8730,64.2857,70
SEQ,5,350,112,57.8730,64.2857,70
SEQ,5,350,113,57.8730,64.2857,70
SEQ,5,350,114,57.8730,64.2857,70
SEQ,5,350,115,57.8730,64.2857,70
SEQ,5,350,116,57.8730,64.2857,70
SEQ,5,350,117,57.8730,64.2857,70
SEQ,5,350,118,57.8730,64.2857,70
SEQ,5,350,119,57.8730,64.2857,70
SEQ,5,350,120,57.8730,64.2857,70
SEQ,5,350,121,57.8730,64.2857,70
SEQ,5,350,122,57.8730,64.2857,70
SEQ,5,350,123,57.8730,64.2857,70
SEQ,5,350,124,57.8730,64.2857,70
SEQ,5,350,125,57.8730,64.2857,70
SEQ,5,350,126,57.8730,64.2857,70
SEQ,5,350,127,57.8730,64.2857,70
SEQ,5,350,128,57.8730,64.2857,70
SEQ,5,350,129,57.8730,64.2857,70
SEQ,5,350,130,57.8730,64.2857,70
SEQ,5,350,131,57.8730,64.2857,70
SEQ,5,350,132,57.8730,64.2857,70
SEQ,5,350,133,57.8730,64.2857,70
SEQ,5,350,134,57.8730,64.2857,70
SEQ,5,350,135,57.8730,64.2857,70
SEQ,5,350,136,57.8730,64.2857,70
SEQ,5,350,137,57.8730,64.2857,70
SEQ,5,350,138,57.8730,64.2857,70
SEQ,5,350,139,57.8730,64.2857,70
SEQ,5,350,140,57.8730,64.2857,70
SEQ,5,350,141,57.8730,64.2857,70
SEQ,5,350,142,57.8730,64.2857,70
SEQ,5,350,143,57.8730,64.2857,70
SEQ,5,350,144,57.8730,64.2857,70
SEQ,5,350,145,57.8730,64.2857,70
SEQ,5,350,146,57.8730,64.2857,70
SEQ,5,350,147,57.8730,64.2857,70
SEQ,5,350,148,57.8730,64.2857,70
SEQ,5,350,149,57.8730,64.2857,70
SEQ,5,350,150,57.8730,64.2857,70
SEQ,5,350,151,57.8730,64.2857,70
SEQ,5,350,152,57.8730,64.2857,70
SEQ,5,350,153,57.8730,64.2857,70
SEQ,5,350,154,57.8730,64.2857,70
SEQ,5,350,155,57.8730,64.2857,70
SEQ,5,350,156,57.8730,64.2857,70
SEQ,5,350,157,57.8730,64.2857,70
SEQ,5,350,158,57.8730,64.2857,70
SEQ,5,350,159,57.8730,64.2857,70
SEQ,5,350,160,57.8730,64.2857,70
